,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Date_time
2036873,4.082,0.25,242.78,16.8,39.0,1.0,0.0,2010-10-31 05:17:00
2036874,3.884,0.376,241.98,16.0,39.0,1.0,1.0,2010-10-31 05:18:00
2036875,3.714,0.178,241.98,15.2,39.0,2.0,1.0,2010-10-31 05:19:00
2036876,3.712,0.18,242.0,15.2,38.0,1.0,0.0,2010-10-31 05:20:00
2036877,3.722,0.182,242.52,15.2,39.0,1.0,1.0,2010-10-31 05:21:00
2036878,3.732,0.184,242.95,15.4,39.0,1.0,1.0,2010-10-31 05:22:00
2036879,3.732,0.186,243.12,15.4,39.0,1.0,0.0,2010-10-31 05:23:00
2036880,3.724,0.174,242.97,15.2,39.0,1.0,1.0,2010-10-31 05:24:00
2036881,3.674,0.0,242.6,15.0,38.0,1.0,1.0,2010-10-31 05:25:00
2036882,3.808,0.0,242.15,15.8,39.0,1.0,0.0,2010-10-31 05:26:00
2036883,2.756,0.068,243.51,11.8,9.0,0.0,20.0,2010-10-31 05:27:00
2036884,2.456,0.06,243.65,10.0,1.0,0.0,19.0,2010-10-31 05:28:00
2036885,3.85,0.0,241.9,16.6,21.0,0.0,19.0,2010-10-31 05:29:00
2036886,4.58,0.0,241.16,19.0,39.0,0.0,19.0,2010-10-31 05:30:00
2036887,3.202,0.114,242.75,14.0,23.0,0.0,19.0,2010-10-31 05:31:00
2036888,2.188,0.108,243.9,9.0,2.0,0.0,19.0,2010-10-31 05:32:00
2036889,2.356,0.07,243.78,9.6,1.0,0.0,19.0,2010-10-31 05:33:00
2036890,2.36,0.072,244.19,9.6,1.0,0.0,19.0,2010-10-31 05:34:00
2036891,2.342,0.068,243.25,9.6,1.0,0.0,19.0,2010-10-31 05:35:00
2036892,2.328,0.076,243.36,9.4,1.0,0.0,18.0,2010-10-31 05:36:00
2036893,2.368,0.188,243.98,9.6,2.0,0.0,19.0,2010-10-31 05:37:00
2036894,2.302,0.0,244.46,9.4,1.0,0.0,19.0,2010-10-31 05:38:00
2036895,2.294,0.0,244.61,9.4,1.0,0.0,19.0,2010-10-31 05:39:00
2036896,2.364,0.0,244.58,9.6,1.0,0.0,19.0,2010-10-31 05:40:00
2036897,3.366,0.0,243.17,14.6,17.0,0.0,19.0,2010-10-31 05:41:00
2036898,4.496,0.046,242.38,18.4,38.0,0.0,19.0,2010-10-31 05:42:00
2036899,4.538,0.0,242.25,18.6,39.0,0.0,18.0,2010-10-31 05:43:00
2036900,4.7,0.168,243.15,19.2,39.0,0.0,19.0,2010-10-31 05:44:00
2036901,4.69,0.136,242.98,19.2,38.0,0.0,19.0,2010-10-31 05:45:00
2036902,4.618,0.092,242.89,19.0,39.0,0.0,18.0,2010-10-31 05:46:00
2036903,4.604,0.092,242.68,18.8,39.0,0.0,19.0,2010-10-31 05:47:00
2036904,4.622,0.094,243.13,19.0,38.0,0.0,19.0,2010-10-31 05:48:00
2036905,3.244,0.106,243.96,14.0,20.0,0.0,19.0,2010-10-31 05:49:00
2036906,2.368,0.126,244.74,9.6,1.0,0.0,19.0,2010-10-31 05:50:00
2036907,2.37,0.13,244.87,9.6,1.0,0.0,19.0,2010-10-31 05:51:00
2036908,2.37,0.13,244.85,9.6,1.0,0.0,19.0,2010-10-31 05:52:00
2036909,2.35,0.124,244.18,9.6,2.0,0.0,19.0,2010-10-31 05:53:00
2036910,2.356,0.124,244.39,9.6,1.0,0.0,19.0,2010-10-31 05:54:00
2036911,2.356,0.124,244.53,9.6,1.0,0.0,19.0,2010-10-31 05:55:00
2036912,2.35,0.122,244.18,9.6,1.0,0.0,19.0,2010-10-31 05:56:00
2036913,2.34,0.12,243.72,9.6,1.0,0.0,18.0,2010-10-31 05:57:00
2036914,2.34,0.118,243.66,9.6,2.0,0.0,19.0,2010-10-31 05:58:00
2036915,2.336,0.0,244.87,9.4,1.0,0.0,19.0,2010-10-31 05:59:00
2036916,2.57,0.0,244.63,10.4,1.0,0.0,19.0,2010-10-31 06:00:00
2036917,2.522,0.0,244.87,10.2,1.0,0.0,19.0,2010-10-31 06:01:00
2036918,2.57,0.0,245.01,10.4,1.0,0.0,19.0,2010-10-31 06:02:00
2036919,2.562,0.0,244.48,10.4,1.0,0.0,19.0,2010-10-31 06:03:00
2036920,2.644,0.086,244.12,10.8,2.0,0.0,19.0,2010-10-31 06:04:00
2036921,2.512,0.104,244.29,10.2,1.0,0.0,19.0,2010-10-31 06:05:00
2036922,2.374,0.098,244.58,9.6,1.0,0.0,19.0,2010-10-31 06:06:00
2036923,2.384,0.086,243.76,9.8,1.0,0.0,19.0,2010-10-31 06:07:00
2036924,2.39,0.088,244.06,9.8,1.0,0.0,19.0,2010-10-31 06:08:00
2036925,2.396,0.1,244.51,9.8,2.0,0.0,19.0,2010-10-31 06:09:00
2036926,2.372,0.13,244.4,9.6,1.0,0.0,19.0,2010-10-31 06:10:00
2036927,2.38,0.1,244.13,9.6,1.0,0.0,19.0,2010-10-31 06:11:00
2036928,2.89,0.328,243.63,12.0,1.0,0.0,26.0,2010-10-31 06:12:00
2036929,2.516,0.29,244.26,10.4,1.0,0.0,29.0,2010-10-31 06:13:00
2036930,2.396,0.286,244.48,9.8,2.0,0.0,29.0,2010-10-31 06:14:00
2036931,2.412,0.28,244.05,9.8,1.0,0.0,29.0,2010-10-31 06:15:00
2036932,2.404,0.272,243.31,9.8,1.0,0.0,30.0,2010-10-31 06:16:00
2036933,2.398,0.268,242.86,9.8,1.0,0.0,29.0,2010-10-31 06:17:00
2036934,2.062,0.272,242.79,8.4,1.0,0.0,30.0,2010-10-31 06:18:00
2036935,2.192,0.362,243.04,9.2,1.0,0.0,29.0,2010-10-31 06:19:00
2036936,2.172,0.438,244.01,9.0,1.0,0.0,30.0,2010-10-31 06:20:00
2036937,2.192,0.43,244.06,9.0,2.0,0.0,29.0,2010-10-31 06:21:00
2036938,2.188,0.424,243.89,9.0,1.0,0.0,30.0,2010-10-31 06:22:00
2036939,2.08,0.376,244.11,8.6,1.0,0.0,29.0,2010-10-31 06:23:00
2036940,1.542,0.134,244.41,6.2,1.0,0.0,19.0,2010-10-31 06:24:00
2036941,1.54,0.134,244.55,6.2,2.0,0.0,18.0,2010-10-31 06:25:00
2036942,1.54,0.136,245.13,6.2,1.0,0.0,20.0,2010-10-31 06:26:00
2036943,1.538,0.136,245.09,6.2,1.0,0.0,19.0,2010-10-31 06:27:00
2036944,1.52,0.166,243.89,6.2,1.0,0.0,18.0,2010-10-31 06:28:00
2036945,1.498,0.152,243.47,6.2,1.0,0.0,19.0,2010-10-31 06:29:00
2036946,1.846,0.134,243.25,8.2,3.0,0.0,19.0,2010-10-31 06:30:00
2036947,3.772,0.108,242.37,15.4,39.0,0.0,19.0,2010-10-31 06:31:00
2036948,3.752,0.09,242.38,15.4,39.0,0.0,18.0,2010-10-31 06:32:00
2036949,3.674,0.0,242.56,15.0,38.0,0.0,19.0,2010-10-31 06:33:00
2036950,3.688,0.0,243.18,15.0,39.0,0.0,19.0,2010-10-31 06:34:00
2036951,3.676,0.0,242.77,15.0,39.0,0.0,18.0,2010-10-31 06:35:00
2036952,3.666,0.0,242.32,15.0,38.0,0.0,19.0,2010-10-31 06:36:00
2036953,2.83,0.0,242.64,11.8,39.0,0.0,6.0,2010-10-31 06:37:00
2036954,2.594,0.0,242.8,10.6,39.0,0.0,1.0,2010-10-31 06:38:00
2036955,2.646,0.068,241.74,10.8,38.0,0.0,0.0,2010-10-31 06:39:00
2036956,2.616,0.08,241.09,10.8,38.0,0.0,1.0,2010-10-31 06:40:00
2036957,2.63,0.08,241.59,10.8,38.0,0.0,1.0,2010-10-31 06:41:00
2036958,2.638,0.084,242.11,10.8,39.0,0.0,0.0,2010-10-31 06:42:00
2036959,2.658,0.086,242.83,10.8,38.0,0.0,1.0,2010-10-31 06:43:00
2036960,1.302,0.1,244.2,7.0,20.0,0.0,1.0,2010-10-31 06:44:00
2036961,0.342,0.106,245.34,1.4,0.0,0.0,0.0,2010-10-31 06:45:00
2036962,0.342,0.112,247.13,1.4,0.0,0.0,1.0,2010-10-31 06:46:00
2036963,0.324,0.088,247.63,1.4,0.0,0.0,1.0,2010-10-31 06:47:00
2036964,0.294,0.0,247.57,1.2,0.0,0.0,0.0,2010-10-31 06:48:00
2036965,0.29,0.0,247.27,1.2,0.0,0.0,1.0,2010-10-31 06:49:00
2036966,0.282,0.0,247.44,1.2,0.0,0.0,1.0,2010-10-31 06:50:00
2036967,0.278,0.0,247.01,1.2,0.0,0.0,0.0,2010-10-31 06:51:00
2036968,0.27,0.0,246.88,1.0,0.0,0.0,1.0,2010-10-31 06:52:00
2036969,0.35,0.09,246.81,1.6,0.0,0.0,1.0,2010-10-31 06:53:00
2036970,0.382,0.146,247.39,1.6,0.0,0.0,0.0,2010-10-31 06:54:00
2036971,0.378,0.146,246.92,1.6,0.0,0.0,1.0,2010-10-31 06:55:00
2036972,0.384,0.146,246.95,1.6,0.0,0.0,1.0,2010-10-31 06:56:00
2036973,0.386,0.152,246.92,1.6,0.0,0.0,0.0,2010-10-31 06:57:00
2036974,0.418,0.196,246.45,1.8,0.0,0.0,1.0,2010-10-31 06:58:00
2036975,0.37,0.142,246.22,1.6,0.0,0.0,1.0,2010-10-31 06:59:00
2036976,0.366,0.14,245.89,1.6,0.0,0.0,0.0,2010-10-31 07:00:00
2036977,0.366,0.14,245.75,1.6,0.0,0.0,1.0,2010-10-31 07:01:00
2036978,0.368,0.144,246.71,1.6,0.0,0.0,1.0,2010-10-31 07:02:00
2036979,0.372,0.14,245.73,1.6,0.0,0.0,0.0,2010-10-31 07:03:00
2036980,0.372,0.142,245.79,1.6,0.0,0.0,1.0,2010-10-31 07:04:00
2036981,0.37,0.142,246.14,1.6,0.0,0.0,1.0,2010-10-31 07:05:00
2036982,0.356,0.13,246.84,1.6,0.0,0.0,0.0,2010-10-31 07:06:00
2036983,0.272,0.0,247.69,1.0,0.0,0.0,1.0,2010-10-31 07:07:00
2036984,0.27,0.0,247.39,1.0,0.0,0.0,1.0,2010-10-31 07:08:00
2036985,0.274,0.0,247.47,1.2,0.0,0.0,0.0,2010-10-31 07:09:00
2036986,0.276,0.0,246.57,1.2,0.0,0.0,1.0,2010-10-31 07:10:00
2036987,0.276,0.0,246.54,1.2,0.0,0.0,1.0,2010-10-31 07:11:00
2036988,0.272,0.0,246.9,1.2,0.0,0.0,0.0,2010-10-31 07:12:00
2036989,0.27,0.0,246.93,1.0,0.0,0.0,1.0,2010-10-31 07:13:00
2036990,0.342,0.082,247.16,1.6,0.0,0.0,1.0,2010-10-31 07:14:00
2036991,0.348,0.114,247.72,1.4,0.0,0.0,0.0,2010-10-31 07:15:00
2036992,0.35,0.114,247.59,1.4,0.0,0.0,1.0,2010-10-31 07:16:00
2036993,0.35,0.116,247.84,1.4,0.0,0.0,1.0,2010-10-31 07:17:00
2036994,0.35,0.116,248.14,1.4,0.0,0.0,1.0,2010-10-31 07:18:00
2036995,0.35,0.116,247.89,1.4,0.0,0.0,0.0,2010-10-31 07:19:00
2036996,0.354,0.116,247.96,1.4,0.0,0.0,1.0,2010-10-31 07:20:00
2036997,0.352,0.116,247.83,1.4,0.0,0.0,1.0,2010-10-31 07:21:00
2036998,0.352,0.116,247.74,1.4,0.0,0.0,0.0,2010-10-31 07:22:00
2036999,0.282,0.0,247.92,1.2,0.0,0.0,1.0,2010-10-31 07:23:00
2037000,0.276,0.0,248.5,1.2,0.0,0.0,1.0,2010-10-31 07:24:00
2037001,0.274,0.0,248.82,1.2,0.0,0.0,0.0,2010-10-31 07:25:00
2037002,0.274,0.0,248.88,1.2,0.0,0.0,1.0,2010-10-31 07:26:00
2037003,0.368,0.112,248.14,1.6,0.0,0.0,1.0,2010-10-31 07:27:00
2037004,0.39,0.148,247.43,1.6,0.0,0.0,0.0,2010-10-31 07:28:00
2037005,0.386,0.146,247.18,1.6,0.0,0.0,1.0,2010-10-31 07:29:00
2037006,0.382,0.15,247.55,1.6,0.0,0.0,1.0,2010-10-31 07:30:00
2037007,0.374,0.144,246.81,1.6,0.0,0.0,0.0,2010-10-31 07:31:00
2037008,0.37,0.14,245.9,1.6,0.0,0.0,1.0,2010-10-31 07:32:00
2037009,0.368,0.142,246.17,1.6,0.0,0.0,1.0,2010-10-31 07:33:00
2037010,0.37,0.142,246.29,1.6,0.0,0.0,0.0,2010-10-31 07:34:00
2037011,0.374,0.142,246.25,1.6,0.0,0.0,1.0,2010-10-31 07:35:00
2037012,0.372,0.14,245.74,1.6,0.0,0.0,1.0,2010-10-31 07:36:00
2037013,0.37,0.14,245.65,1.6,0.0,0.0,0.0,2010-10-31 07:37:00
2037014,0.364,0.138,245.65,1.6,0.0,0.0,1.0,2010-10-31 07:38:00
2037015,0.364,0.14,245.82,1.6,0.0,0.0,1.0,2010-10-31 07:39:00
2037016,0.35,0.122,246.62,1.4,0.0,0.0,0.0,2010-10-31 07:40:00
2037017,0.27,0.0,247.06,1.0,0.0,0.0,1.0,2010-10-31 07:41:00
2037018,0.276,0.0,246.31,1.2,0.0,0.0,1.0,2010-10-31 07:42:00
2037019,0.276,0.0,246.16,1.2,0.0,0.0,0.0,2010-10-31 07:43:00
2037020,0.272,0.0,246.35,1.2,0.0,0.0,1.0,2010-10-31 07:44:00
2037021,0.268,0.0,246.01,1.0,0.0,0.0,1.0,2010-10-31 07:45:00
2037022,0.27,0.0,246.5,1.0,0.0,0.0,0.0,2010-10-31 07:46:00
2037023,0.268,0.0,246.18,1.0,0.0,0.0,1.0,2010-10-31 07:47:00
2037024,0.27,0.0,246.6,1.0,0.0,0.0,1.0,2010-10-31 07:48:00
2037025,0.36,0.102,246.33,1.6,0.0,0.0,0.0,2010-10-31 07:49:00
2037026,0.352,0.106,245.66,1.4,0.0,0.0,1.0,2010-10-31 07:50:00
2037027,0.352,0.106,245.83,1.4,0.0,0.0,1.0,2010-10-31 07:51:00
2037028,0.352,0.106,245.7,1.4,0.0,0.0,0.0,2010-10-31 07:52:00
2037029,0.346,0.106,246.09,1.4,0.0,0.0,1.0,2010-10-31 07:53:00
2037030,0.342,0.106,246.06,1.4,0.0,0.0,1.0,2010-10-31 07:54:00
2037031,0.342,0.106,246.08,1.4,0.0,0.0,0.0,2010-10-31 07:55:00
2037032,0.342,0.108,246.41,1.4,0.0,0.0,1.0,2010-10-31 07:56:00
2037033,0.316,0.064,246.72,1.4,0.0,0.0,1.0,2010-10-31 07:57:00
2037034,0.272,0.0,246.98,1.0,0.0,0.0,0.0,2010-10-31 07:58:00
2037035,0.27,0.0,246.85,1.0,0.0,0.0,1.0,2010-10-31 07:59:00
2037036,0.27,0.0,246.67,1.0,0.0,0.0,1.0,2010-10-31 08:00:00
2037037,0.37,0.114,246.73,1.6,0.0,0.0,0.0,2010-10-31 08:01:00
2037038,0.378,0.14,246.23,1.6,0.0,0.0,1.0,2010-10-31 08:02:00
2037039,0.372,0.134,244.79,1.6,0.0,0.0,1.0,2010-10-31 08:03:00
2037040,0.372,0.136,245.06,1.6,0.0,0.0,0.0,2010-10-31 08:04:00
2037041,0.378,0.14,245.86,1.6,0.0,0.0,1.0,2010-10-31 08:05:00
2037042,0.378,0.142,246.34,1.6,0.0,0.0,1.0,2010-10-31 08:06:00
2037043,0.376,0.142,246.2,1.6,0.0,0.0,0.0,2010-10-31 08:07:00
2037044,0.374,0.14,245.97,1.6,0.0,0.0,1.0,2010-10-31 08:08:00
2037045,0.372,0.14,245.78,1.6,0.0,0.0,1.0,2010-10-31 08:09:00
2037046,0.364,0.14,245.66,1.6,0.0,0.0,0.0,2010-10-31 08:10:00
2037047,0.364,0.138,245.3,1.6,0.0,0.0,1.0,2010-10-31 08:11:00
2037048,0.364,0.138,245.38,1.6,0.0,0.0,1.0,2010-10-31 08:12:00
2037049,0.364,0.14,245.86,1.6,0.0,0.0,0.0,2010-10-31 08:13:00
2037050,0.344,0.112,244.95,1.4,0.0,0.0,1.0,2010-10-31 08:14:00
2037051,0.264,0.0,244.06,1.0,0.0,0.0,1.0,2010-10-31 08:15:00
2037052,0.264,0.0,244.34,1.0,0.0,0.0,0.0,2010-10-31 08:16:00
2037053,0.266,0.0,244.88,1.0,0.0,0.0,1.0,2010-10-31 08:17:00
2037054,0.268,0.0,245.74,1.0,0.0,0.0,1.0,2010-10-31 08:18:00
2037055,0.268,0.0,245.53,1.0,0.0,0.0,0.0,2010-10-31 08:19:00
2037056,0.274,0.0,245.51,1.2,0.0,0.0,1.0,2010-10-31 08:20:00
2037057,0.272,0.0,244.67,1.2,0.0,0.0,1.0,2010-10-31 08:21:00
2037058,0.272,0.0,244.55,1.2,0.0,0.0,0.0,2010-10-31 08:22:00
2037059,0.354,0.086,244.42,1.6,0.0,0.0,1.0,2010-10-31 08:23:00
2037060,0.342,0.1,244.25,1.4,0.0,0.0,1.0,2010-10-31 08:24:00
2037061,0.34,0.098,243.59,1.4,0.0,0.0,0.0,2010-10-31 08:25:00
2037062,0.34,0.096,243.4,1.4,0.0,0.0,1.0,2010-10-31 08:26:00
2037063,0.34,0.1,244.27,1.4,0.0,0.0,1.0,2010-10-31 08:27:00
2037064,0.338,0.1,244.24,1.4,0.0,0.0,0.0,2010-10-31 08:28:00
2037065,0.338,0.102,244.73,1.4,0.0,0.0,1.0,2010-10-31 08:29:00
2037066,0.338,0.102,244.92,1.4,0.0,0.0,1.0,2010-10-31 08:30:00
2037067,0.304,0.052,245.45,1.2,0.0,0.0,0.0,2010-10-31 08:31:00
2037068,0.27,0.0,246.8,1.0,0.0,0.0,1.0,2010-10-31 08:32:00
2037069,0.27,0.0,246.79,1.0,0.0,0.0,1.0,2010-10-31 08:33:00
2037070,0.27,0.0,246.27,1.0,0.0,0.0,0.0,2010-10-31 08:34:00
2037071,0.39,0.13,246.11,1.8,0.0,0.0,1.0,2010-10-31 08:35:00
2037072,0.384,0.138,245.37,1.6,0.0,0.0,1.0,2010-10-31 08:36:00
2037073,0.374,0.136,245.35,1.6,0.0,0.0,0.0,2010-10-31 08:37:00
2037074,0.37,0.136,245.31,1.6,0.0,0.0,1.0,2010-10-31 08:38:00
2037075,0.37,0.136,245.17,1.6,0.0,0.0,1.0,2010-10-31 08:39:00
2037076,0.37,0.138,245.88,1.6,0.0,0.0,0.0,2010-10-31 08:40:00
2037077,0.434,0.216,245.45,2.0,0.0,0.0,1.0,2010-10-31 08:41:00
2037078,0.444,0.262,244.56,2.0,0.0,1.0,1.0,2010-10-31 08:42:00
2037079,0.444,0.26,244.39,2.0,0.0,2.0,0.0,2010-10-31 08:43:00
2037080,0.442,0.26,244.54,2.0,0.0,1.0,1.0,2010-10-31 08:44:00
2037081,0.442,0.26,244.6,2.0,0.0,1.0,1.0,2010-10-31 08:45:00
2037082,0.442,0.258,244.13,2.0,0.0,2.0,0.0,2010-10-31 08:46:00
2037083,0.44,0.256,243.65,2.0,0.0,1.0,1.0,2010-10-31 08:47:00
2037084,0.418,0.22,242.89,2.0,0.0,1.0,1.0,2010-10-31 08:48:00
2037085,0.346,0.114,243.0,1.4,0.0,2.0,0.0,2010-10-31 08:49:00
2037086,0.346,0.114,243.26,1.4,0.0,1.0,1.0,2010-10-31 08:50:00
2037087,0.346,0.114,243.21,1.4,0.0,2.0,1.0,2010-10-31 08:51:00
2037088,0.348,0.118,243.95,1.4,0.0,1.0,0.0,2010-10-31 08:52:00
2037089,0.346,0.116,243.43,1.4,0.0,1.0,1.0,2010-10-31 08:53:00
2037090,0.348,0.118,243.87,1.4,0.0,2.0,1.0,2010-10-31 08:54:00
2037091,0.348,0.12,244.37,1.4,0.0,1.0,0.0,2010-10-31 08:55:00
2037092,0.406,0.176,244.2,1.8,0.0,2.0,1.0,2010-10-31 08:56:00
2037093,0.424,0.226,244.27,2.0,0.0,1.0,1.0,2010-10-31 08:57:00
2037094,0.424,0.224,243.86,2.0,0.0,1.0,0.0,2010-10-31 08:58:00
2037095,0.422,0.222,243.43,2.0,0.0,2.0,1.0,2010-10-31 08:59:00
2037096,0.42,0.226,244.19,2.0,0.0,1.0,1.0,2010-10-31 09:00:00
2037097,0.42,0.23,244.88,2.0,0.0,1.0,0.0,2010-10-31 09:01:00
2037098,0.418,0.23,245.14,1.8,0.0,2.0,1.0,2010-10-31 09:02:00
2037099,0.414,0.226,244.21,1.8,0.0,1.0,1.0,2010-10-31 09:03:00
2037100,0.398,0.206,244.77,1.8,0.0,1.0,0.0,2010-10-31 09:04:00
2037101,0.342,0.122,244.99,1.4,0.0,1.0,1.0,2010-10-31 09:05:00
2037102,0.342,0.12,244.7,1.4,0.0,2.0,1.0,2010-10-31 09:06:00
2037103,0.34,0.12,244.44,1.4,0.0,1.0,0.0,2010-10-31 09:07:00
2037104,0.378,0.154,244.96,1.8,0.0,1.0,1.0,2010-10-31 09:08:00
2037105,0.45,0.262,244.85,2.0,0.0,1.0,1.0,2010-10-31 09:09:00
2037106,0.446,0.26,244.54,2.0,0.0,2.0,0.0,2010-10-31 09:10:00
2037107,0.442,0.254,243.74,2.0,0.0,1.0,1.0,2010-10-31 09:11:00
2037108,0.44,0.256,244.03,2.0,0.0,1.0,0.0,2010-10-31 09:12:00
2037109,0.436,0.254,243.46,2.0,0.0,1.0,1.0,2010-10-31 09:13:00
2037110,0.438,0.258,244.29,2.0,0.0,1.0,1.0,2010-10-31 09:14:00
2037111,0.436,0.26,244.51,2.0,0.0,2.0,0.0,2010-10-31 09:15:00
2037112,0.436,0.262,244.78,2.0,0.0,1.0,1.0,2010-10-31 09:16:00
2037113,0.434,0.26,244.54,2.0,0.0,1.0,1.0,2010-10-31 09:17:00
2037114,0.432,0.256,244.07,2.0,0.0,1.0,0.0,2010-10-31 09:18:00
2037115,0.432,0.256,243.88,2.0,0.0,1.0,1.0,2010-10-31 09:19:00
2037116,0.432,0.258,244.08,2.0,0.0,2.0,1.0,2010-10-31 09:20:00
2037117,0.432,0.26,244.56,2.0,0.0,1.0,0.0,2010-10-31 09:21:00
2037118,0.374,0.176,245.14,1.6,0.0,1.0,1.0,2010-10-31 09:22:00
2037119,0.336,0.118,243.9,1.4,0.0,1.0,1.0,2010-10-31 09:23:00
2037120,0.336,0.12,244.57,1.4,0.0,1.0,0.0,2010-10-31 09:24:00
2037121,0.336,0.118,244.16,1.4,0.0,1.0,1.0,2010-10-31 09:25:00
2037122,0.336,0.12,244.61,1.4,0.0,2.0,1.0,2010-10-31 09:26:00
2037123,0.336,0.118,244.24,1.4,0.0,1.0,0.0,2010-10-31 09:27:00
2037124,0.334,0.118,243.87,1.4,0.0,1.0,1.0,2010-10-31 09:28:00
2037125,0.372,0.146,243.63,1.8,0.0,1.0,1.0,2010-10-31 09:29:00
2037126,0.412,0.226,244.05,1.8,0.0,1.0,0.0,2010-10-31 09:30:00
2037127,0.41,0.224,243.71,1.8,0.0,1.0,1.0,2010-10-31 09:31:00
2037128,0.41,0.222,243.6,1.8,0.0,2.0,1.0,2010-10-31 09:32:00
2037129,0.408,0.22,243.21,1.8,0.0,1.0,0.0,2010-10-31 09:33:00
2037130,0.408,0.222,243.41,1.8,0.0,1.0,1.0,2010-10-31 09:34:00
2037131,0.408,0.224,243.72,1.8,0.0,1.0,1.0,2010-10-31 09:35:00
2037132,0.408,0.226,244.14,1.8,0.0,1.0,0.0,2010-10-31 09:36:00
2037133,0.4,0.218,244.66,1.8,0.0,1.0,1.0,2010-10-31 09:37:00
2037134,0.338,0.122,244.99,1.4,0.0,2.0,1.0,2010-10-31 09:38:00
2037135,0.336,0.12,244.56,1.4,0.0,1.0,0.0,2010-10-31 09:39:00
2037136,0.336,0.12,244.7,1.4,0.0,1.0,1.0,2010-10-31 09:40:00
2037137,0.336,0.12,244.26,1.4,0.0,1.0,1.0,2010-10-31 09:41:00
2037138,0.396,0.182,244.25,1.8,0.0,1.0,0.0,2010-10-31 09:42:00
2037139,0.444,0.256,243.95,2.0,0.0,1.0,1.0,2010-10-31 09:43:00
2037140,0.442,0.258,244.21,2.0,0.0,1.0,1.0,2010-10-31 09:44:00
2037141,0.438,0.254,243.49,2.0,0.0,2.0,0.0,2010-10-31 09:45:00
2037142,0.436,0.254,243.56,2.0,0.0,1.0,1.0,2010-10-31 09:46:00
2037143,0.434,0.254,243.55,2.0,0.0,1.0,1.0,2010-10-31 09:47:00
2037144,0.432,0.254,243.36,2.0,0.0,1.0,0.0,2010-10-31 09:48:00
2037145,0.432,0.254,243.33,2.0,0.0,1.0,1.0,2010-10-31 09:49:00
2037146,0.43,0.254,243.67,2.0,0.0,1.0,1.0,2010-10-31 09:50:00
2037147,0.43,0.254,243.72,2.0,0.0,2.0,0.0,2010-10-31 09:51:00
2037148,0.43,0.254,243.52,2.0,0.0,1.0,1.0,2010-10-31 09:52:00
2037149,0.428,0.254,243.42,2.0,0.0,1.0,1.0,2010-10-31 09:53:00
2037150,0.428,0.252,243.09,2.0,0.0,1.0,0.0,2010-10-31 09:54:00
2037151,0.426,0.252,243.06,2.0,0.0,1.0,1.0,2010-10-31 09:55:00
2037152,0.336,0.12,243.57,1.4,0.0,1.0,0.0,2010-10-31 09:56:00
2037153,0.334,0.116,243.8,1.4,0.0,1.0,1.0,2010-10-31 09:57:00
2037154,0.334,0.118,243.96,1.4,0.0,2.0,1.0,2010-10-31 09:58:00
2037155,0.336,0.12,244.47,1.4,0.0,1.0,0.0,2010-10-31 09:59:00
2037156,0.336,0.12,244.82,1.4,0.0,1.0,1.0,2010-10-31 10:00:00
2037157,0.338,0.122,245.33,1.4,0.0,1.0,1.0,2010-10-31 10:01:00
2037158,0.378,0.158,245.17,1.8,0.0,1.0,0.0,2010-10-31 10:02:00
2037159,0.414,0.228,244.72,1.8,0.0,1.0,1.0,2010-10-31 10:03:00
2037160,0.414,0.226,244.18,1.8,0.0,1.0,1.0,2010-10-31 10:04:00
2037161,0.42,0.228,244.38,2.0,0.0,2.0,0.0,2010-10-31 10:05:00
2037162,0.42,0.23,245.0,2.0,0.0,1.0,1.0,2010-10-31 10:06:00
2037163,0.418,0.232,245.28,2.0,0.0,1.0,1.0,2010-10-31 10:07:00
2037164,0.416,0.228,244.59,1.8,0.0,1.0,0.0,2010-10-31 10:08:00
2037165,0.414,0.228,244.77,1.8,0.0,1.0,1.0,2010-10-31 10:09:00
2037166,0.382,0.182,245.17,1.8,0.0,1.0,1.0,2010-10-31 10:10:00
2037167,0.342,0.122,245.01,1.4,0.0,2.0,0.0,2010-10-31 10:11:00
2037168,0.334,0.12,244.59,1.4,0.0,1.0,1.0,2010-10-31 10:12:00
2037169,0.338,0.118,244.31,1.4,0.0,1.0,1.0,2010-10-31 10:13:00
2037170,0.342,0.12,244.6,1.4,0.0,1.0,0.0,2010-10-31 10:14:00
2037171,0.34,0.118,243.95,1.4,0.0,1.0,1.0,2010-10-31 10:15:00
2037172,0.434,0.222,243.62,2.0,0.0,1.0,1.0,2010-10-31 10:16:00
2037173,0.448,0.252,243.14,2.0,0.0,1.0,0.0,2010-10-31 10:17:00
2037174,0.684,0.38,243.0,3.4,0.0,1.0,4.0,2010-10-31 10:18:00
2037175,1.004,0.534,242.32,4.6,0.0,2.0,10.0,2010-10-31 10:19:00
2037176,1.028,0.532,242.21,4.8,0.0,1.0,11.0,2010-10-31 10:20:00
2037177,1.054,0.528,242.0,4.8,0.0,1.0,11.0,2010-10-31 10:21:00
2037178,1.066,0.526,241.94,4.8,0.0,1.0,11.0,2010-10-31 10:22:00
2037179,1.07,0.524,241.83,4.8,0.0,1.0,11.0,2010-10-31 10:23:00
2037180,1.072,0.528,242.11,4.8,0.0,1.0,12.0,2010-10-31 10:24:00
2037181,1.072,0.524,241.91,4.8,0.0,1.0,11.0,2010-10-31 10:25:00
